center_id,ts_bucket,agents_scheduled,agents_logged_in,shrinkage_pct,sla_target_sec
SC-102,2026-07-24 16:30:00,23.98,15.4,35.78,90.0
SC-102,2026-07-24 17:00:00,19.62,13.31,32.2,90.0
SC-102,2026-07-24 17:30:00,18.39,13.18,28.29,90.0
SC-102,2026-07-24 18:00:00,15.99,11.46,28.38,90.0
SC-102,2026-07-24 18:30:00,12.08,8.28,31.43,90.0
SC-102,2026-07-24 19:00:00,9.57,7.12,25.58,90.0
SC-102,2026-07-24 19:30:00,8.57,6.05,29.39,90.0
SC-102,2026-07-25 08:00:00,11.92,8.25,30.76,90.0
SC-102,2026-07-25 08:30:00,17.71,12.16,31.33,90.0
SC-102,2026-07-25 09:00:00,23.35,16.74,28.33,90.0
SC-102,2026-07-25 09:30:00,24.66,17.54,28.87,90.0
SC-102,2026-07-25 10:00:00,28.19,20.66,26.72,90.0
SC-102,2026-07-25 10:30:00,34.01,24.17,28.92,90.0
SC-102,2026-07-25 11:00:00,30.88,22.09,28.45,90.0
SC-102,2026-07-25 11:30:00,30.03,22.62,24.68,90.0
SC-102,2026-07-25 12:00:00,33.18,21.28,35.87,90.0
SC-102,2026-07-25 12:30:00,29.25,22.18,24.18,90.0
SC-102,2026-07-25 13:00:00,25.88,19.18,25.87,90.0
SC-102,2026-07-25 13:30:00,25.01,18.27,26.94,90.0
SC-102,2026-07-25 14:00:00,22.82,17.36,23.95,90.0
SC-102,2026-07-25 14:30:00,21.99,15.23,30.75,90.0
SC-102,2026-07-25 15:00:00,18.74,13.26,29.24,90.0
SC-102,2026-07-25 15:30:00,20.77,15.25,26.58,90.0
SC-102,2026-07-25 16:00:00,16.72,11.12,33.49,90.0
SC-102,2026-07-25 16:30:00,17.89,11.99,32.97,90.0
SC-102,2026-07-25 17:00:00,13.48,10.2,24.32,90.0
SC-102,2026-07-25 17:30:00,11.66,8.94,23.33,90.0
SC-102,2026-07-25 18:00:00,10.62,7.86,26.03,90.0
SC-102,2026-07-25 18:30:00,7.72,5.9,23.56,90.0
SC-102,2026-07-25 19:00:00,7.28,4.82,33.75,90.0
SC-102,2026-07-25 19:30:00,5.12,3.56,30.45,90.0
SC-102,2026-07-26 08:00:00,38.02,25.7,32.41,90.0
SC-102,2026-07-26 08:30:00,64.22,45.79,28.7,90.0
SC-102,2026-07-26 09:00:00,70.42,54.17,23.08,90.0
SC-102,2026-07-26 09:30:00,79.25,57.6,27.32,90.0
SC-102,2026-07-26 10:00:00,85.5,65.17,23.78,90.0
SC-102,2026-07-26 10:30:00,119.25,77.62,34.91,90.0
SC-102,2026-07-26 11:00:00,89.43,69.57,22.21,90.0
SC-102,2026-07-26 11:30:00,95.68,74.34,22.31,90.0
SC-102,2026-07-26 12:00:00,105.47,77.37,26.64,90.0
SC-102,2026-07-26 12:30:00,95.13,66.71,29.87,90.0
SC-102,2026-07-26 13:00:00,78.21,57.26,26.79,90.0
SC-102,2026-07-26 13:30:00,87.25,62.76,28.07,90.0
SC-102,2026-07-26 14:00:00,73.95,51.81,29.93,90.0
SC-102,2026-07-26 14:30:00,73.18,52.44,28.34,90.0
SC-102,2026-07-26 15:00:00,71.11,54.32,23.61,90.0
SC-102,2026-07-26 15:30:00,57.0,39.64,30.47,90.0
SC-102,2026-07-26 16:00:00,56.44,42.14,25.33,90.0
SC-102,2026-07-26 16:30:00,46.76,34.28,26.68,90.0
SC-102,2026-07-26 17:00:00,41.57,32.11,22.77,90.0
SC-102,2026-07-26 17:30:00,40.93,29.37,28.24,90.0
SC-102,2026-07-26 18:00:00,31.33,23.45,25.15,90.0
SC-102,2026-07-26 18:30:00,27.46,20.42,25.66,90.0
SC-102,2026-07-26 19:00:00,18.78,12.55,33.15,90.0
SC-102,2026-07-26 19:30:00,14.04,10.63,24.28,90.0
SC-102,2026-07-27 08:00:00,32.04,24.11,24.76,90.0
SC-102,2026-07-27 08:30:00,59.46,40.26,32.29,90.0
SC-102,2026-07-27 09:00:00,76.56,51.55,32.66,90.0
SC-102,2026-07-27 09:30:00,76.94,54.77,28.81,90.0
SC-102,2026-07-27 10:00:00,97.26,66.48,31.65,90.0
SC-102,2026-07-27 10:30:00,100.98,73.05,27.66,90.0
SC-102,2026-07-27 11:00:00,97.21,69.86,28.14,90.0
SC-102,2026-07-27 11:30:00,87.16,64.45,26.06,90.0
SC-102,2026-07-27 12:00:00,92.07,68.37,25.74,90.0
SC-102,2026-07-27 12:30:00,84.42,57.66,31.7,90.0
SC-102,2026-07-27 13:00:00,76.2,56.74,25.54,90.0
SC-102,2026-07-27 13:30:00,87.8,65.51,25.39,90.0
SC-102,2026-07-27 14:00:00,82.93,56.2,32.24,90.0
SC-102,2026-07-27 14:30:00,68.82,49.0,28.8,90.0
SC-102,2026-07-27 15:00:00,80.15,51.57,35.66,90.0
SC-102,2026-07-27 15:30:00,59.64,42.25,29.17,90.0
SC-102,2026-07-27 16:00:00,52.29,38.04,27.25,90.0
SC-102,2026-07-27 16:30:00,48.71,35.21,27.7,90.0
SC-102,2026-07-27 17:00:00,43.53,31.74,27.1,90.0
SC-102,2026-07-27 17:30:00,36.28,27.0,25.59,90.0
SC-102,2026-07-27 18:00:00,33.88,23.2,31.5,90.0
SC-102,2026-07-27 18:30:00,23.72,17.71,25.35,90.0
SC-102,2026-07-27 19:00:00,18.88,13.61,27.89,90.0
SC-102,2026-07-27 19:30:00,16.19,11.22,30.66,90.0
SC-103,2026-06-30 08:00:00,13.68,10.57,22.7,90.0
SC-103,2026-06-30 08:30:00,22.9,17.82,22.16,90.0
SC-103,2026-06-30 09:00:00,27.93,20.28,27.39,90.0
SC-103,2026-06-30 09:30:00,34.42,24.22,29.66,90.0
SC-103,2026-06-30 10:00:00,36.72,26.59,27.59,90.0
SC-103,2026-06-30 10:30:00,42.62,28.05,34.19,90.0
SC-103,2026-06-30 11:00:00,43.08,28.91,32.9,90.0
SC-103,2026-06-30 11:30:00,37.82,29.1,23.06,90.0
SC-103,2026-06-30 12:00:00,42.38,31.02,26.8,90.0
SC-103,2026-06-30 12:30:00,37.08,28.31,23.64,90.0
SC-103,2026-06-30 13:00:00,40.34,29.38,27.17,90.0
SC-103,2026-06-30 13:30:00,29.33,21.98,25.06,90.0
SC-103,2026-06-30 14:00:00,28.42,22.64,20.35,90.0
SC-103,2026-06-30 14:30:00,31.35,21.65,30.93,90.0
SC-103,2026-06-30 15:00:00,27.9,19.63,29.65,90.0
SC-103,2026-06-30 15:30:00,27.81,19.0,31.69,90.0
SC-103,2026-06-30 16:00:00,24.69,18.37,25.6,90.0
SC-103,2026-06-30 16:30:00,19.56,15.19,22.34,90.0
SC-103,2026-06-30 17:00:00,20.19,14.43,28.51,90.0
SC-103,2026-06-30 17:30:00,16.32,12.06,26.14,90.0
SC-103,2026-07-01 08:00:00,13.64,10.17,25.39,90.0
SC-103,2026-07-01 08:30:00,20.42,14.47,29.16,90.0
SC-103,2026-07-01 09:00:00,27.46,19.27,29.83,90.0
SC-103,2026-07-01 09:30:00,30.16,21.09,30.08,90.0
SC-103,2026-07-01 10:00:00,39.16,26.8,31.56,90.0
SC-103,2026-07-01 10:30:00,34.37,24.28,29.35,90.0
SC-103,2026-07-01 11:00:00,29.76,23.09,22.41,90.0
SC-103,2026-07-01 11:30:00,36.22,27.7,23.51,90.0
SC-103,2026-07-01 12:00:00,33.68,25.79,23.44,90.0
SC-103,2026-07-01 12:30:00,30.4,21.87,28.06,90.0
SC-103,2026-07-01 13:00:00,34.92,22.93,34.34,90.0
SC-103,2026-07-01 13:30:00,28.84,21.86,24.19,90.0
SC-103,2026-07-01 14:00:00,28.4,18.63,34.39,90.0
SC-103,2026-07-01 14:30:00,28.99,19.46,32.89,90.0
SC-103,2026-07-01 15:00:00,22.8,17.3,24.11,90.0
SC-103,2026-07-01 15:30:00,24.77,17.46,29.51,90.0
SC-103,2026-07-01 16:00:00,20.25,15.77,22.08,90.0
SC-103,2026-07-01 16:30:00,18.34,13.09,28.63,90.0
SC-103,2026-07-01 17:00:00,17.43,11.77,32.49,90.0
SC-103,2026-07-01 17:30:00,17.37,11.65,32.93,90.0
SC-103,2026-07-02 08:00:00,13.43,10.03,25.32,90.0
SC-103,2026-07-02 08:30:00,24.87,18.51,25.58,90.0
SC-103,2026-07-02 09:00:00,25.0,17.65,29.38,90.0
SC-103,2026-07-02 09:30:00,30.57,21.67,29.12,90.0
SC-103,2026-07-02 10:00:00,36.44,26.2,28.11,90.0
SC-103,2026-07-02 10:30:00,35.7,27.53,22.89,90.0
SC-103,2026-07-02 11:00:00,39.91,27.98,29.88,90.0
SC-103,2026-07-02 11:30:00,33.42,25.2,24.6,90.0
SC-103,2026-07-02 12:00:00,39.44,27.04,31.44,90.0
SC-103,2026-07-02 12:30:00,34.74,26.74,23.01,90.0
SC-103,2026-07-02 13:00:00,35.07,23.79,32.17,90.0
SC-103,2026-07-02 13:30:00,31.63,21.82,31.02,90.0
SC-103,2026-07-02 14:00:00,30.99,20.62,33.46,90.0
SC-103,2026-07-02 14:30:00,28.46,19.33,32.08,90.0
SC-103,2026-07-02 15:00:00,24.94,17.33,30.52,90.0
SC-103,2026-07-02 15:30:00,24.86,17.58,29.28,90.0
SC-103,2026-07-02 16:00:00,22.54,16.89,25.08,90.0
SC-103,2026-07-02 16:30:00,19.69,14.48,26.45,90.0
SC-103,2026-07-02 17:00:00,18.03,12.2,32.36,90.0
SC-103,2026-07-02 17:30:00,13.83,10.75,22.29,90.0
SC-103,2026-07-03 08:00:00,6.38,4.95,22.43,90.0
SC-103,2026-07-03 08:30:00,10.58,7.51,29.04,90.0
SC-103,2026-07-03 09:00:00,11.95,9.17,23.23,90.0
SC-103,2026-07-03 09:30:00,14.18,10.14,28.51,90.0
SC-103,2026-07-03 10:00:00,16.94,12.42,26.68,90.0
SC-103,2026-07-03 10:30:00,17.38,12.48,28.2,90.0
SC-103,2026-07-03 11:00:00,17.62,12.75,27.65,90.0
SC-103,2026-07-03 11:30:00,20.02,15.09,24.6,90.0
SC-103,2026-07-03 12:00:00,16.6,12.12,26.96,90.0
SC-103,2026-07-03 12:30:00,15.96,11.89,25.52,90.0
SC-103,2026-07-03 13:00:00,13.78,10.64,22.77,90.0
SC-103,2026-07-03 13:30:00,13.43,9.96,25.88,90.0
SC-103,2026-07-03 14:00:00,13.16,9.68,26.43,90.0
SC-103,2026-07-03 14:30:00,12.63,9.1,27.94,90.0
SC-103,2026-07-03 15:00:00,11.49,8.94,22.25,90.0
SC-103,2026-07-03 15:30:00,12.57,8.66,31.12,90.0
SC-103,2026-07-03 16:00:00,10.2,8.07,20.88,90.0
SC-103,2026-07-03 16:30:00,10.18,6.96,31.6,90.0
SC-103,2026-07-03 17:00:00,8.25,5.84,29.25,90.0
SC-103,2026-07-03 17:30:00,7.54,5.31,29.51,90.0
SC-103,2026-07-04 08:00:00,5.1,3.82,25.15,90.0
SC-103,2026-07-04 08:30:00,8.67,5.96,31.26,90.0
SC-103,2026-07-04 09:00:00,9.75,7.0,28.18,90.0
SC-103,2026-07-04 09:30:00,9.93,7.7,22.42,90.0
SC-103,2026-07-04 10:00:00,11.06,8.82,20.27,90.0
SC-103,2026-07-04 10:30:00,12.02,8.33,30.73,90.0
SC-103,2026-07-04 11:00:00,13.18,9.56,27.5,90.0
SC-103,2026-07-04 11:30:00,13.08,9.79,25.17,90.0
SC-103,2026-07-04 12:00:00,14.31,10.12,29.29,90.0
SC-103,2026-07-04 12:30:00,12.98,9.48,26.98,90.0
SC-103,2026-07-04 13:00:00,11.63,8.38,27.94,90.0
SC-103,2026-07-04 13:30:00,10.01,7.06,29.46,90.0
SC-103,2026-07-04 14:00:00,11.05,7.44,32.7,90.0
SC-103,2026-07-04 14:30:00,10.32,7.04,31.82,90.0
SC-103,2026-07-04 15:00:00,9.53,6.48,32.05,90.0
SC-103,2026-07-04 15:30:00,9.22,6.7,27.32,90.0
SC-103,2026-07-04 16:00:00,8.26,5.74,30.51,90.0
SC-103,2026-07-04 16:30:00,7.58,5.57,26.61,90.0
SC-103,2026-07-04 17:00:00,6.6,4.93,25.31,90.0
SC-103,2026-07-04 17:30:00,5.4,3.97,26.46,90.0
SC-103,2026-07-05 08:00:00,15.57,11.31,27.34,90.0
SC-103,2026-07-05 08:30:00,28.5,19.67,30.96,90.0
SC-103,2026-07-05 09:00:00,31.88,21.37,32.96,90.0
SC-103,2026-07-05 09:30:00,33.57,24.62,26.66,90.0
SC-103,2026-07-05 10:00:00,42.84,32.57,23.97,90.0
SC-103,2026-07-05 10:30:00,44.95,30.79,31.51,90.0
SC-103,2026-07-05 11:00:00,48.47,31.14,35.75,90.0
SC-103,2026-07-05 11:30:00,40.04,28.02,30.02,90.0
SC-103,2026-07-05 12:00:00,40.81,28.6,29.92,90.0
SC-103,2026-07-05 12:30:00,37.3,28.65,23.18,90.0
SC-103,2026-07-05 13:00:00,38.13,28.08,26.35,90.0
SC-103,2026-07-05 13:30:00,33.32,22.84,31.45,90.0
SC-103,2026-07-05 14:00:00,29.47,21.27,27.82,90.0
SC-103,2026-07-05 14:30:00,29.81,21.75,27.04,90.0
SC-103,2026-07-05 15:00:00,29.46,21.85,25.83,90.0
SC-103,2026-07-05 15:30:00,26.05,19.98,23.31,90.0
SC-103,2026-07-05 16:00:00,22.2,16.97,23.57,90.0
SC-103,2026-07-05 16:30:00,22.25,15.46,30.54,90.0
SC-103,2026-07-05 17:00:00,21.19,15.43,27.14,90.0
SC-103,2026-07-05 17:30:00,16.74,11.81,29.45,90.0
SC-103,2026-07-06 08:00:00,13.18,10.16,22.9,90.0
SC-103,2026-07-06 08:30:00,24.98,16.64,33.38,90.0
SC-103,2026-07-06 09:00:00,29.32,21.45,26.83,90.0
SC-103,2026-07-06 09:30:00,34.22,24.88,27.28,90.0
SC-103,2026-07-06 10:00:00,42.91,29.72,30.72,90.0
SC-103,2026-07-06 10:30:00,41.94,29.63,29.35,90.0
SC-103,2026-07-06 11:00:00,44.89,30.13,32.88,90.0
SC-103,2026-07-06 11:30:00,40.11,30.37,24.28,90.0
SC-103,2026-07-06 12:00:00,42.16,31.55,25.17,90.0
SC-103,2026-07-06 12:30:00,32.89,23.56,28.38,90.0
SC-103,2026-07-06 13:00:00,38.42,26.98,29.76,90.0
SC-103,2026-07-06 13:30:00,35.11,24.4,30.5,90.0
SC-103,2026-07-06 14:00:00,29.48,22.44,23.87,90.0
SC-103,2026-07-06 14:30:00,29.12,21.49,26.2,90.0
SC-103,2026-07-06 15:00:00,29.0,19.8,31.74,90.0
SC-103,2026-07-06 15:30:00,29.89,19.9,33.41,90.0
SC-103,2026-07-06 16:00:00,21.69,16.0,26.26,90.0
SC-103,2026-07-06 16:30:00,21.16,14.19,32.93,90.0
SC-103,2026-07-06 17:00:00,21.5,15.41,28.32,90.0
SC-103,2026-07-06 17:30:00,16.6,11.17,32.75,90.0
SC-103,2026-07-07 08:00:00,13.55,10.1,25.45,90.0
SC-103,2026-07-07 08:30:00,20.66,14.84,28.2,90.0
SC-103,2026-07-07 09:00:00,27.97,20.27,27.54,90.0
SC-103,2026-07-07 09:30:00,34.79,23.9,31.3,90.0
SC-103,2026-07-07 10:00:00,38.86,27.35,29.64,90.0
SC-103,2026-07-07 10:30:00,38.63,26.85,30.5,90.0
SC-103,2026-07-07 11:00:00,41.31,29.09,29.57,90.0
SC-103,2026-07-07 11:30:00,46.65,32.17,31.05,90.0
SC-103,2026-07-07 12:00:00,42.5,29.31,31.04,90.0
SC-103,2026-07-07 12:30:00,36.57,25.56,30.12,90.0
SC-103,2026-07-07 13:00:00,40.79,27.76,31.95,90.0
SC-103,2026-07-07 13:30:00,38.49,26.32,31.64,90.0
SC-103,2026-07-07 14:00:00,29.05,20.02,31.1,90.0
SC-103,2026-07-07 14:30:00,30.61,21.82,28.72,90.0
SC-103,2026-07-07 15:00:00,25.19,19.03,24.47,90.0
SC-103,2026-07-07 15:30:00,24.96,18.18,27.17,90.0
SC-103,2026-07-07 16:00:00,24.61,17.7,28.08,90.0
SC-103,2026-07-07 16:30:00,22.83,15.61,31.63,90.0
SC-103,2026-07-07 17:00:00,17.01,12.47,26.69,90.0
SC-103,2026-07-07 17:30:00,15.84,11.93,24.67,90.0
SC-103,2026-07-08 08:00:00,12.83,9.89,22.89,90.0
SC-103,2026-07-08 08:30:00,21.52,15.08,29.94,90.0
SC-103,2026-07-08 09:00:00,24.6,18.31,25.57,90.0
SC-103,2026-07-08 09:30:00,30.07,21.55,28.34,90.0
SC-103,2026-07-08 10:00:00,33.65,24.76,26.42,90.0
SC-103,2026-07-08 10:30:00,29.87,22.33,25.26,90.0
SC-103,2026-07-08 11:00:00,38.27,28.27,26.13,90.0
SC-103,2026-07-08 11:30:00,35.49,24.05,32.24,90.0
SC-103,2026-07-08 12:00:00,31.14,24.49,21.36,90.0
SC-103,2026-07-08 12:30:00,29.82,24.42,18.13,90.0
SC-103,2026-07-08 13:00:00,32.66,22.58,30.86,90.0
SC-103,2026-07-08 13:30:00,31.01,20.87,32.72,90.0
SC-103,2026-07-08 14:00:00,29.58,19.47,34.19,90.0
SC-103,2026-07-08 14:30:00,24.16,16.67,31.01,90.0
SC-103,2026-07-08 15:00:00,24.67,17.23,30.16,90.0
SC-103,2026-07-08 15:30:00,20.88,15.54,25.56,90.0
SC-103,2026-07-08 16:00:00,20.69,14.63,29.31,90.0
SC-103,2026-07-08 16:30:00,20.38,15.13,25.78,90.0
SC-103,2026-07-08 17:00:00,17.56,13.59,22.6,90.0
SC-103,2026-07-08 17:30:00,14.85,10.35,30.32,90.0
SC-103,2026-07-09 08:00:00,12.42,9.43,24.13,90.0
SC-103,2026-07-09 08:30:00,20.88,14.56,30.26,90.0
SC-103,2026-07-09 09:00:00,25.85,18.62,27.95,90.0
SC-103,2026-07-09 09:30:00,27.34,19.46,28.83,90.0
SC-103,2026-07-09 10:00:00,29.06,21.49,26.06,90.0
SC-103,2026-07-09 10:30:00,35.99,24.41,32.19,90.0
SC-103,2026-07-09 11:00:00,37.69,26.03,30.95,90.0
SC-103,2026-07-09 11:30:00,39.48,28.51,27.77,90.0
SC-103,2026-07-09 12:00:00,31.49,24.2,23.17,90.0
SC-103,2026-07-09 12:30:00,29.82,23.11,22.51,90.0
SC-103,2026-07-09 13:00:00,32.72,25.29,22.72,90.0
SC-103,2026-07-09 13:30:00,26.23,18.96,27.73,90.0
SC-103,2026-07-09 14:00:00,24.18,18.57,23.21,90.0
SC-103,2026-07-09 14:30:00,24.83,18.49,25.54,90.0
SC-103,2026-07-09 15:00:00,22.92,15.28,33.31,90.0
SC-103,2026-07-09 15:30:00,23.0,15.48,32.72,90.0
SC-103,2026-07-09 16:00:00,22.18,15.75,28.97,90.0
SC-103,2026-07-09 16:30:00,19.51,13.89,28.81,90.0
SC-103,2026-07-09 17:00:00,16.24,12.49,23.06,90.0
SC-103,2026-07-09 17:30:00,14.93,9.54,36.07,90.0
SC-103,2026-07-10 08:00:00,6.46,4.75,26.49,90.0
SC-103,2026-07-10 08:30:00,12.28,9.19,25.16,90.0
SC-103,2026-07-10 09:00:00,14.16,9.93,29.86,90.0
SC-103,2026-07-10 09:30:00,14.42,10.5,27.18,90.0
SC-103,2026-07-10 10:00:00,15.58,11.54,25.93,90.0
SC-103,2026-07-10 10:30:00,18.94,13.16,30.5,90.0
SC-103,2026-07-10 11:00:00,17.8,12.54,29.55,90.0
SC-103,2026-07-10 11:30:00,18.86,12.53,33.56,90.0
SC-103,2026-07-10 12:00:00,19.43,12.91,33.58,90.0
SC-103,2026-07-10 12:30:00,15.25,10.69,29.93,90.0
SC-103,2026-07-10 13:00:00,15.2,11.08,27.07,90.0
SC-103,2026-07-10 13:30:00,15.35,10.46,31.86,90.0
SC-103,2026-07-10 14:00:00,13.26,9.81,26.05,90.0
SC-103,2026-07-10 14:30:00,14.0,9.42,32.74,90.0
SC-103,2026-07-10 15:00:00,11.58,8.17,29.45,90.0
SC-103,2026-07-10 15:30:00,12.89,9.56,25.86,90.0
SC-103,2026-07-10 16:00:00,10.33,6.95,32.71,90.0
SC-103,2026-07-10 16:30:00,9.34,6.34,32.1,90.0
SC-103,2026-07-10 17:00:00,6.89,5.02,27.17,90.0
SC-103,2026-07-10 17:30:00,8.32,5.68,31.77,90.0
SC-103,2026-07-11 08:00:00,5.23,3.52,32.84,90.0
SC-103,2026-07-11 08:30:00,6.6,5.3,19.6,90.0
SC-103,2026-07-11 09:00:00,9.12,6.41,29.79,90.0
SC-103,2026-07-11 09:30:00,9.98,7.62,23.61,90.0
SC-103,2026-07-11 10:00:00,12.39,9.1,26.56,90.0
SC-103,2026-07-11 10:30:00,14.23,9.16,35.62,90.0
SC-103,2026-07-11 11:00:00,12.98,9.51,26.73,90.0
SC-103,2026-07-11 11:30:00,11.63,8.78,24.55,90.0
SC-103,2026-07-11 12:00:00,11.52,8.31,27.91,90.0
SC-103,2026-07-11 12:30:00,11.52,8.99,21.96,90.0
SC-103,2026-07-11 13:00:00,11.03,7.76,29.7,90.0
SC-103,2026-07-11 13:30:00,8.78,6.9,21.48,90.0
SC-103,2026-07-11 14:00:00,9.56,7.11,25.66,90.0
SC-103,2026-07-11 14:30:00,9.35,6.89,26.29,90.0
SC-103,2026-07-11 15:00:00,8.2,6.05,26.25,90.0
SC-103,2026-07-11 15:30:00,7.54,5.6,25.75,90.0
SC-103,2026-07-11 16:00:00,7.27,5.53,23.9,90.0
SC-103,2026-07-11 16:30:00,7.66,5.59,27.07,90.0
SC-103,2026-07-11 17:00:00,6.39,4.89,23.5,90.0
SC-103,2026-07-11 17:30:00,5.1,3.68,27.89,90.0
SC-103,2026-07-12 08:00:00,13.79,10.97,20.47,90.0
SC-103,2026-07-12 08:30:00,25.43,17.53,31.08,90.0
SC-103,2026-07-12 09:00:00,29.1,21.41,26.41,90.0
SC-103,2026-07-12 09:30:00,37.53,26.32,29.86,90.0
SC-103,2026-07-12 10:00:00,42.77,29.49,31.05,90.0
SC-103,2026-07-12 10:30:00,44.1,31.0,29.71,90.0
SC-103,2026-07-12 11:00:00,44.81,34.76,22.44,90.0
SC-103,2026-07-12 11:30:00,48.91,33.98,30.53,90.0
SC-103,2026-07-12 12:00:00,39.65,32.14,18.93,90.0
SC-103,2026-07-12 12:30:00,46.63,33.58,27.97,90.0
SC-103,2026-07-12 13:00:00,40.99,27.72,32.39,90.0
SC-103,2026-07-12 13:30:00,38.07,25.56,32.86,90.0
SC-103,2026-07-12 14:00:00,32.48,24.87,23.44,90.0
SC-103,2026-07-12 14:30:00,35.41,25.23,28.76,90.0
SC-103,2026-07-12 15:00:00,32.02,22.39,30.08,90.0
SC-103,2026-07-12 15:30:00,30.12,21.73,27.85,90.0
SC-103,2026-07-12 16:00:00,27.66,20.28,26.7,90.0
SC-103,2026-07-12 16:30:00,22.18,16.11,27.37,90.0
SC-103,2026-07-12 17:00:00,22.61,15.69,30.59,90.0
SC-103,2026-07-12 17:30:00,19.22,14.75,23.23,90.0
SC-103,2026-07-13 08:00:00,14.71,11.21,23.8,90.0
SC-103,2026-07-13 08:30:00,26.8,18.29,31.75,90.0
SC-103,2026-07-13 09:00:00,36.87,25.12,31.87,90.0
SC-103,2026-07-13 09:30:00,38.21,26.83,29.78,90.0
SC-103,2026-07-13 10:00:00,45.98,31.52,31.45,90.0
SC-103,2026-07-13 10:30:00,40.83,32.38,20.69,90.0
SC-103,2026-07-13 11:00:00,50.33,34.47,31.5,90.0
SC-103,2026-07-13 11:30:00,47.08,33.08,29.73,90.0
SC-103,2026-07-13 12:00:00,50.7,33.5,33.92,90.0
SC-103,2026-07-13 12:30:00,35.75,26.62,25.53,90.0
SC-103,2026-07-13 13:00:00,34.25,26.09,23.81,90.0
SC-103,2026-07-13 13:30:00,40.33,26.42,34.5,90.0
SC-103,2026-07-13 14:00:00,36.87,27.04,26.67,90.0
SC-103,2026-07-13 14:30:00,27.44,20.15,26.58,90.0
SC-103,2026-07-13 15:00:00,30.17,22.47,25.51,90.0
SC-103,2026-07-13 15:30:00,30.94,22.48,27.36,90.0
SC-103,2026-07-13 16:00:00,27.11,19.32,28.73,90.0
SC-103,2026-07-13 16:30:00,18.75,14.65,21.87,90.0
SC-103,2026-07-13 17:00:00,21.24,15.73,25.94,90.0
SC-103,2026-07-13 17:30:00,18.89,12.95,31.43,90.0
SC-103,2026-07-14 08:00:00,13.73,10.4,24.22,90.0
SC-103,2026-07-14 08:30:00,23.24,15.97,31.28,90.0
SC-103,2026-07-14 09:00:00,31.13,24.42,21.56,90.0
SC-103,2026-07-14 09:30:00,32.34,24.67,23.73,90.0
SC-103,2026-07-14 10:00:00,47.66,32.7,31.38,90.0
SC-103,2026-07-14 10:30:00,51.31,37.05,27.79,90.0
SC-103,2026-07-14 11:00:00,43.94,32.44,26.17,90.0
SC-103,2026-07-14 11:30:00,38.07,30.5,19.88,90.0
SC-103,2026-07-14 12:00:00,46.27,30.98,33.05,90.0
SC-103,2026-07-14 12:30:00,42.59,32.69,23.24,90.0
SC-103,2026-07-14 13:00:00,34.34,26.36,23.25,90.0
SC-103,2026-07-14 13:30:00,35.82,27.04,24.52,90.0
SC-103,2026-07-14 14:00:00,41.46,28.31,31.71,90.0
SC-103,2026-07-14 14:30:00,30.98,21.26,31.38,90.0
SC-103,2026-07-14 15:00:00,33.02,23.07,30.13,90.0
SC-103,2026-07-14 15:30:00,22.84,17.37,23.94,90.0
SC-103,2026-07-14 16:00:00,25.2,17.84,29.19,90.0
SC-103,2026-07-14 16:30:00,26.99,17.69,34.44,90.0
SC-103,2026-07-14 17:00:00,20.7,14.19,31.43,90.0
SC-103,2026-07-14 17:30:00,18.55,13.74,25.94,90.0
SC-103,2026-07-15 08:00:00,13.17,10.1,23.36,90.0
SC-103,2026-07-15 08:30:00,22.39,16.76,25.17,90.0
SC-103,2026-07-15 09:00:00,30.71,21.42,30.27,90.0
SC-103,2026-07-15 09:30:00,35.51,26.29,25.97,90.0
SC-103,2026-07-15 10:00:00,35.75,25.5,28.68,90.0
SC-103,2026-07-15 10:30:00,41.65,30.64,26.43,90.0
SC-103,2026-07-15 11:00:00,36.85,25.89,29.75,90.0
SC-103,2026-07-15 11:30:00,38.62,30.04,22.23,90.0
SC-103,2026-07-15 12:00:00,40.33,30.79,23.66,90.0
SC-103,2026-07-15 12:30:00,38.94,27.06,30.5,90.0
SC-103,2026-07-15 13:00:00,34.49,26.29,23.77,90.0
SC-103,2026-07-15 13:30:00,31.89,24.46,23.31,90.0
SC-103,2026-07-15 14:00:00,34.06,24.08,29.29,90.0
SC-103,2026-07-15 14:30:00,26.82,20.4,23.94,90.0
SC-103,2026-07-15 15:00:00,26.82,18.95,29.33,90.0
SC-103,2026-07-15 15:30:00,24.67,17.46,29.22,90.0
SC-103,2026-07-15 16:00:00,23.2,16.54,28.68,90.0
SC-103,2026-07-15 16:30:00,21.61,16.2,25.03,90.0
SC-103,2026-07-15 17:00:00,21.48,14.72,31.49,90.0
SC-103,2026-07-15 17:30:00,15.54,11.77,24.3,90.0
SC-103,2026-07-16 08:00:00,12.2,9.17,24.88,90.0
SC-103,2026-07-16 08:30:00,20.22,15.09,25.37,90.0
SC-103,2026-07-16 09:00:00,28.69,20.32,29.17,90.0
SC-103,2026-07-16 09:30:00,27.24,20.29,25.53,90.0
SC-103,2026-07-16 10:00:00,31.49,23.76,24.56,90.0
SC-103,2026-07-16 10:30:00,38.27,27.86,27.22,90.0
SC-103,2026-07-16 11:00:00,32.5,25.04,22.97,90.0
SC-103,2026-07-16 11:30:00,35.54,25.23,29.01,90.0
SC-103,2026-07-16 12:00:00,38.17,26.49,30.58,90.0
SC-103,2026-07-16 12:30:00,39.99,27.61,30.96,90.0
SC-103,2026-07-16 13:00:00,30.3,23.01,24.04,90.0
