center_id,ts_bucket,channel,offered,handled,abandoned,aht_sec,wait_sec,resolved_first_contact
SC-102,2026-07-05 13:00:00,whatsapp,44.64,42.56,2.08,138.7,39.2,32.17
SC-102,2026-07-05 13:00:00,email,31.51,30.61,0.9,137.9,38.2,22.3
SC-102,2026-07-05 13:00:00,forms,21.01,19.7,1.31,143.9,19.7,15.99
SC-102,2026-07-05 13:00:00,chat,28.89,28.12,0.76,189.1,60.6,21.89
SC-102,2026-07-05 13:30:00,phone,208.64,187.12,21.53,283.7,24.1,121.19
SC-102,2026-07-05 13:30:00,web,48.22,45.23,2.99,137.6,25.5,33.73
SC-102,2026-07-05 13:30:00,whatsapp,40.98,38.78,2.21,150.2,47.4,29.6
SC-102,2026-07-05 13:30:00,email,28.93,27.91,1.02,181.5,51.7,22.38
SC-102,2026-07-05 13:30:00,forms,19.29,19.14,0.15,190.6,8.6,15.27
SC-102,2026-07-05 13:30:00,chat,26.52,25.3,1.22,175.9,46.4,18.51
SC-102,2026-07-05 14:00:00,phone,200.45,184.26,16.19,337.8,16.5,121.02
SC-102,2026-07-05 14:00:00,web,46.32,45.56,0.76,149.4,47.7,36.8
SC-102,2026-07-05 14:00:00,whatsapp,39.37,37.99,1.38,197.2,31.6,30.0
SC-102,2026-07-05 14:00:00,email,27.79,26.21,1.58,164.1,46.0,22.51
SC-102,2026-07-05 14:00:00,forms,18.53,17.96,0.57,156.4,34.3,13.1
SC-102,2026-07-05 14:00:00,chat,25.48,24.66,0.82,180.6,55.9,18.69
SC-102,2026-07-05 14:30:00,phone,185.89,163.49,22.4,222.4,22.4,113.0
SC-102,2026-07-05 14:30:00,web,42.96,41.86,1.09,155.4,56.7,34.14
SC-102,2026-07-05 14:30:00,whatsapp,36.51,35.08,1.43,161.2,61.6,28.77
SC-102,2026-07-05 14:30:00,email,25.77,24.94,0.84,175.3,37.8,19.35
SC-102,2026-07-05 14:30:00,forms,17.18,16.71,0.47,169.6,67.2,12.8
SC-102,2026-07-05 14:30:00,chat,23.63,22.72,0.9,159.6,13.2,17.49
SC-102,2026-07-05 15:00:00,phone,191.96,160.15,31.81,295.7,42.8,106.76
SC-102,2026-07-05 15:00:00,web,44.36,41.86,2.5,175.2,44.7,31.65
SC-102,2026-07-05 15:00:00,whatsapp,37.71,35.87,1.84,164.4,67.1,28.09
SC-102,2026-07-05 15:00:00,email,26.62,25.0,1.61,170.1,18.4,18.21
SC-102,2026-07-05 15:00:00,forms,17.74,17.22,0.52,164.5,60.4,14.24
SC-102,2026-07-05 15:00:00,chat,24.4,22.79,1.61,139.4,49.4,17.63
SC-102,2026-07-05 15:30:00,phone,169.41,155.58,13.83,301.8,20.1,99.77
SC-102,2026-07-05 15:30:00,web,39.15,37.16,1.99,174.8,39.6,29.51
SC-102,2026-07-05 15:30:00,whatsapp,33.28,31.97,1.3,137.9,44.6,24.65
SC-102,2026-07-05 15:30:00,email,23.49,22.96,0.53,163.1,45.6,16.89
SC-102,2026-07-05 15:30:00,forms,15.66,14.91,0.75,163.5,18.1,11.69
SC-102,2026-07-05 15:30:00,chat,21.53,20.7,0.83,147.7,36.2,15.8
SC-102,2026-07-05 16:00:00,phone,161.08,154.13,6.95,307.5,11.7,99.78
SC-102,2026-07-05 16:00:00,web,37.22,35.97,1.25,180.3,23.1,28.93
SC-102,2026-07-05 16:00:00,whatsapp,31.64,29.98,1.66,181.3,56.2,21.6
SC-102,2026-07-05 16:00:00,email,22.33,20.9,1.43,177.2,29.5,16.29
SC-102,2026-07-05 16:00:00,forms,14.89,14.35,0.54,146.2,42.8,11.61
SC-102,2026-07-05 16:00:00,chat,20.47,19.7,0.77,154.1,46.0,15.31
SC-102,2026-07-05 16:30:00,phone,107.36,103.26,4.1,306.1,7.2,73.0
SC-102,2026-07-05 16:30:00,web,24.81,23.43,1.38,158.1,58.4,18.6
SC-102,2026-07-05 16:30:00,whatsapp,21.09,20.68,0.41,138.2,55.4,15.82
SC-102,2026-07-05 16:30:00,email,14.89,14.54,0.35,205.0,34.7,11.57
SC-102,2026-07-05 16:30:00,forms,9.92,9.48,0.45,160.3,53.9,7.43
SC-102,2026-07-05 16:30:00,chat,13.65,12.96,0.68,172.9,39.5,10.82
SC-102,2026-07-05 17:00:00,phone,97.43,94.88,2.55,313.6,5.8,60.77
SC-102,2026-07-05 17:00:00,web,22.52,22.16,0.36,180.1,40.8,16.75
SC-102,2026-07-05 17:00:00,whatsapp,19.14,18.61,0.53,157.7,50.7,14.71
SC-102,2026-07-05 17:00:00,email,13.51,12.87,0.64,164.7,63.0,10.4
SC-102,2026-07-05 17:00:00,forms,9.01,8.87,0.14,161.0,42.7,7.16
SC-102,2026-07-05 17:00:00,chat,12.38,12.14,0.25,177.4,53.8,9.16
SC-102,2026-07-05 17:30:00,phone,107.71,63.7,44.0,268.8,112.7,41.61
SC-102,2026-07-05 17:30:00,web,24.89,24.43,0.46,160.6,80.2,18.9
SC-102,2026-07-05 17:30:00,whatsapp,21.16,20.53,0.62,158.9,45.7,16.52
SC-102,2026-07-05 17:30:00,email,14.93,14.22,0.71,181.0,68.7,10.78
SC-102,2026-07-05 17:30:00,forms,9.96,9.72,0.24,181.2,41.9,7.54
SC-102,2026-07-05 17:30:00,chat,13.69,13.29,0.4,187.3,49.9,10.04
SC-102,2026-07-05 18:00:00,phone,69.66,63.71,5.95,333.6,15.2,42.01
SC-102,2026-07-05 18:00:00,web,16.1,15.76,0.34,152.6,50.9,12.17
SC-102,2026-07-05 18:00:00,whatsapp,13.68,13.52,0.16,172.0,66.2,9.96
SC-102,2026-07-05 18:00:00,email,9.66,9.45,0.21,154.6,34.2,6.71
SC-102,2026-07-05 18:00:00,forms,6.44,6.1,0.34,161.0,43.2,4.36
SC-102,2026-07-05 18:00:00,chat,8.85,8.11,0.75,164.1,63.8,6.68
SC-102,2026-07-05 18:30:00,phone,67.66,58.28,9.38,299.6,31.9,36.45
SC-102,2026-07-05 18:30:00,web,15.64,15.38,0.25,171.0,48.5,12.06
SC-102,2026-07-05 18:30:00,whatsapp,13.29,12.68,0.61,159.7,30.3,9.81
SC-102,2026-07-05 18:30:00,email,9.38,9.12,0.26,138.5,45.3,7.13
SC-102,2026-07-05 18:30:00,forms,6.25,6.01,0.24,177.2,48.1,4.43
SC-102,2026-07-05 18:30:00,chat,8.6,8.3,0.3,191.9,37.5,6.04
SC-102,2026-07-05 19:00:00,phone,47.46,39.86,7.6,323.7,29.7,24.14
SC-102,2026-07-05 19:00:00,web,10.97,10.76,0.21,182.7,14.0,8.61
SC-102,2026-07-05 19:00:00,whatsapp,9.32,9.0,0.32,154.7,32.7,6.9
SC-102,2026-07-05 19:00:00,email,6.58,6.46,0.12,223.1,66.2,5.04
SC-102,2026-07-05 19:00:00,forms,4.39,4.19,0.2,152.4,51.2,3.16
SC-102,2026-07-05 19:00:00,chat,6.03,5.86,0.17,147.6,51.9,4.73
SC-102,2026-07-05 19:30:00,phone,32.26,26.76,5.5,271.7,34.3,18.22
SC-102,2026-07-05 19:30:00,web,7.46,7.22,0.24,166.5,58.0,5.45
SC-102,2026-07-05 19:30:00,whatsapp,6.34,5.92,0.42,146.5,36.3,4.47
SC-102,2026-07-05 19:30:00,email,4.47,4.26,0.21,177.1,30.6,3.18
SC-102,2026-07-05 19:30:00,forms,2.98,2.91,0.07,151.2,25.6,2.29
SC-102,2026-07-05 19:30:00,chat,4.1,3.96,0.14,175.9,72.4,3.3
SC-102,2026-07-06 08:00:00,phone,109.51,1.1,108.41,319.2,900.0,0.74
SC-102,2026-07-06 08:00:00,web,25.31,24.14,1.16,159.4,33.0,17.95
SC-102,2026-07-06 08:00:00,whatsapp,21.51,20.96,0.55,184.5,40.1,15.79
SC-102,2026-07-06 08:00:00,email,15.18,14.53,0.66,164.9,61.5,11.04
SC-102,2026-07-06 08:00:00,forms,10.12,10.04,0.08,170.5,80.7,7.92
SC-102,2026-07-06 08:00:00,chat,13.92,13.35,0.57,158.1,52.0,10.86
SC-102,2026-07-06 08:30:00,phone,146.71,2.7,144.0,300.3,900.0,1.77
SC-102,2026-07-06 08:30:00,web,33.9,33.2,0.7,132.2,59.3,26.5
SC-102,2026-07-06 08:30:00,whatsapp,28.82,28.31,0.51,138.1,84.8,21.33
SC-102,2026-07-06 08:30:00,email,20.34,19.25,1.09,177.1,28.4,14.27
SC-102,2026-07-06 08:30:00,forms,13.56,13.2,0.36,177.4,48.5,10.75
SC-102,2026-07-06 08:30:00,chat,18.65,17.93,0.72,188.6,32.1,14.21
SC-102,2026-07-06 09:00:00,phone,195.19,2.97,192.22,294.0,900.0,1.86
SC-102,2026-07-06 09:00:00,web,45.11,44.26,0.85,151.0,60.0,37.21
SC-102,2026-07-06 09:00:00,whatsapp,38.34,37.22,1.12,178.1,82.0,28.37
SC-102,2026-07-06 09:00:00,email,27.06,26.31,0.75,181.3,27.3,19.76
SC-102,2026-07-06 09:00:00,forms,18.04,17.43,0.61,154.8,19.7,12.93
SC-102,2026-07-06 09:00:00,chat,24.81,24.27,0.54,158.4,25.0,19.25
SC-102,2026-07-06 09:30:00,phone,223.78,80.36,143.42,302.9,207.1,52.88
SC-102,2026-07-06 09:30:00,web,51.71,49.62,2.09,137.6,58.1,41.67
SC-102,2026-07-06 09:30:00,whatsapp,43.96,42.37,1.59,174.0,22.9,33.3
SC-102,2026-07-06 09:30:00,email,31.03,29.63,1.4,158.0,47.1,22.71
SC-102,2026-07-06 09:30:00,forms,20.69,19.36,1.33,145.9,81.9,14.78
SC-102,2026-07-06 09:30:00,chat,28.44,28.15,0.29,181.1,32.3,20.46
SC-102,2026-07-06 10:00:00,phone,233.3,105.46,127.85,316.2,161.5,63.73
SC-102,2026-07-06 10:00:00,web,53.91,52.62,1.29,198.2,31.6,40.59
SC-102,2026-07-06 10:00:00,whatsapp,45.83,45.83,0.0,179.1,50.2,35.12
SC-102,2026-07-06 10:00:00,email,32.35,31.82,0.53,193.1,16.2,23.97
SC-102,2026-07-06 10:00:00,forms,21.57,21.09,0.47,166.5,45.0,15.86
SC-102,2026-07-06 10:00:00,chat,29.65,28.66,0.99,159.4,65.6,21.7
SC-102,2026-07-06 10:30:00,phone,222.93,213.55,9.38,316.8,9.3,142.01
SC-102,2026-07-06 10:30:00,web,51.52,49.5,2.02,176.2,33.8,37.0
SC-102,2026-07-06 10:30:00,whatsapp,43.79,42.8,0.99,144.1,39.7,31.72
SC-102,2026-07-06 10:30:00,email,30.91,29.9,1.01,196.5,30.5,23.18
SC-102,2026-07-06 10:30:00,forms,20.61,19.41,1.2,174.1,12.6,13.45
SC-102,2026-07-06 10:30:00,chat,28.33,27.22,1.11,130.7,18.0,21.47
SC-102,2026-07-06 11:00:00,phone,246.53,214.5,32.02,325.4,22.6,139.99
SC-102,2026-07-06 11:00:00,web,56.97,55.18,1.79,165.0,15.3,41.33
SC-102,2026-07-06 11:00:00,whatsapp,48.42,46.86,1.56,145.6,2.0,37.9
SC-102,2026-07-06 11:00:00,email,34.18,32.24,1.94,175.4,17.9,26.34
SC-102,2026-07-06 11:00:00,forms,22.79,22.29,0.5,152.1,50.8,16.62
SC-102,2026-07-06 11:00:00,chat,31.33,30.14,1.19,171.0,56.4,24.41
SC-102,2026-07-06 11:30:00,phone,238.12,219.58,18.54,299.8,16.7,154.48
SC-102,2026-07-06 11:30:00,web,55.03,53.68,1.35,184.0,57.5,39.38
SC-102,2026-07-06 11:30:00,whatsapp,46.77,45.4,1.37,155.8,50.4,37.57
SC-102,2026-07-06 11:30:00,email,33.02,32.06,0.96,177.6,65.2,26.32
SC-102,2026-07-06 11:30:00,forms,22.01,21.28,0.73,166.4,94.0,16.6
SC-102,2026-07-06 11:30:00,chat,30.26,29.24,1.02,133.4,53.2,23.25
SC-102,2026-07-06 12:00:00,phone,203.81,199.3,4.51,328.4,4.0,124.72
SC-102,2026-07-06 12:00:00,web,47.1,45.76,1.34,181.4,33.7,37.07
SC-102,2026-07-06 12:00:00,whatsapp,40.03,39.63,0.4,160.8,41.6,30.69
SC-102,2026-07-06 12:00:00,email,28.26,27.71,0.55,159.2,26.7,22.52
SC-102,2026-07-06 12:00:00,forms,18.84,18.01,0.82,155.8,40.0,14.09
SC-102,2026-07-06 12:00:00,chat,25.9,24.62,1.28,161.7,38.6,20.19
SC-102,2026-07-06 12:30:00,phone,245.04,20.58,224.46,325.9,307.1,12.88
SC-102,2026-07-06 12:30:00,web,56.63,54.5,2.13,167.8,44.0,41.69
SC-102,2026-07-06 12:30:00,whatsapp,48.13,46.17,1.96,171.7,42.9,37.19
SC-102,2026-07-06 12:30:00,email,33.98,32.47,1.5,156.6,45.9,25.43
SC-102,2026-07-06 12:30:00,forms,22.65,21.59,1.06,167.9,73.4,16.19
SC-102,2026-07-06 12:30:00,chat,31.14,29.0,2.14,158.2,71.0,22.38
SC-102,2026-07-06 13:00:00,phone,156.7,156.35,0.35,325.6,0.4,104.93
SC-102,2026-07-06 13:00:00,web,36.21,35.82,0.39,136.8,27.4,27.3
SC-102,2026-07-06 13:00:00,whatsapp,30.78,29.98,0.8,162.9,26.1,24.47
SC-102,2026-07-06 13:00:00,email,21.73,21.05,0.67,153.6,39.5,16.35
SC-102,2026-07-06 13:00:00,forms,14.48,14.33,0.16,150.0,35.3,12.07
SC-102,2026-07-06 13:00:00,chat,19.92,19.16,0.76,183.7,12.7,15.0
SC-102,2026-07-06 13:30:00,phone,207.33,2.07,205.26,318.3,900.0,1.35
SC-102,2026-07-06 13:30:00,web,47.91,45.18,2.73,183.3,52.9,32.71
SC-102,2026-07-06 13:30:00,whatsapp,40.72,38.1,2.62,155.0,41.7,28.58
SC-102,2026-07-06 13:30:00,email,28.75,27.22,1.53,167.2,21.1,20.33
SC-102,2026-07-06 13:30:00,forms,19.16,18.04,1.12,186.2,38.3,14.11
SC-102,2026-07-06 13:30:00,chat,26.35,25.37,0.98,186.6,52.0,19.1
SC-102,2026-07-06 14:00:00,phone,161.82,157.43,4.39,330.9,5.9,99.13
SC-102,2026-07-06 14:00:00,web,37.4,36.3,1.1,165.3,43.8,27.13
SC-102,2026-07-06 14:00:00,whatsapp,31.79,30.59,1.2,168.9,47.0,25.76
SC-102,2026-07-06 14:00:00,email,22.44,21.49,0.94,166.2,22.6,17.22
SC-102,2026-07-06 14:00:00,forms,14.96,14.39,0.57,193.2,39.2,11.42
SC-102,2026-07-06 14:00:00,chat,20.57,20.18,0.39,149.9,51.6,16.16
SC-102,2026-07-06 14:30:00,phone,191.83,56.72,135.1,315.1,246.1,36.35
SC-102,2026-07-06 14:30:00,web,44.33,42.99,1.34,129.8,39.6,32.47
SC-102,2026-07-06 14:30:00,whatsapp,37.68,36.08,1.6,162.1,64.5,27.62
SC-102,2026-07-06 14:30:00,email,26.6,24.75,1.84,180.1,58.8,19.53
SC-102,2026-07-06 14:30:00,forms,17.73,17.42,0.31,170.0,32.7,14.5
SC-102,2026-07-06 14:30:00,chat,24.38,23.72,0.66,164.3,18.3,18.75
SC-102,2026-07-06 15:00:00,phone,161.12,31.17,129.95,255.8,306.5,19.23
SC-102,2026-07-06 15:00:00,web,37.23,36.28,0.95,185.8,70.1,29.22
SC-102,2026-07-06 15:00:00,whatsapp,31.65,30.34,1.31,173.5,45.2,23.29
SC-102,2026-07-06 15:00:00,email,22.34,21.36,0.98,178.6,38.5,16.75
SC-102,2026-07-06 15:00:00,forms,14.89,14.48,0.41,191.4,23.3,11.61
SC-102,2026-07-06 15:00:00,chat,20.48,19.68,0.8,182.9,42.3,14.66
SC-102,2026-07-06 15:30:00,phone,123.15,119.21,3.94,291.7,5.3,79.03
SC-102,2026-07-06 15:30:00,web,28.46,27.51,0.95,168.1,78.0,21.32
SC-102,2026-07-06 15:30:00,whatsapp,24.19,23.39,0.8,177.3,63.0,18.09
SC-102,2026-07-06 15:30:00,email,17.08,16.72,0.35,164.5,42.8,12.78
SC-102,2026-07-06 15:30:00,forms,11.38,11.38,0.0,172.4,79.0,9.32
SC-102,2026-07-06 15:30:00,chat,15.65,15.12,0.53,190.3,31.3,10.9
SC-102,2026-07-06 16:00:00,phone,111.06,104.44,6.62,318.2,10.6,64.38
SC-102,2026-07-06 16:00:00,web,25.67,25.1,0.56,166.8,70.4,20.06
SC-102,2026-07-06 16:00:00,whatsapp,21.82,20.94,0.88,162.7,44.3,16.11
SC-102,2026-07-06 16:00:00,email,15.4,14.4,1.0,178.2,25.7,10.9
SC-102,2026-07-06 16:00:00,forms,10.27,9.73,0.54,150.2,51.2,7.05
SC-102,2026-07-06 16:00:00,chat,14.12,13.39,0.73,154.6,13.6,10.13
SC-102,2026-07-06 16:30:00,phone,119.96,101.74,18.21,309.0,30.7,62.12
SC-102,2026-07-06 16:30:00,web,27.72,26.53,1.19,159.9,67.6,20.39
SC-102,2026-07-06 16:30:00,whatsapp,23.56,22.31,1.25,157.5,26.1,17.36
SC-102,2026-07-06 16:30:00,email,16.63,15.99,0.64,123.9,93.0,11.57
SC-102,2026-07-06 16:30:00,forms,11.09,10.66,0.42,146.5,66.1,8.67
SC-102,2026-07-06 16:30:00,chat,15.25,15.07,0.18,197.2,26.9,12.87
SC-102,2026-07-06 17:00:00,phone,86.37,83.44,2.93,304.5,7.0,58.34
SC-102,2026-07-06 17:00:00,web,19.96,18.98,0.98,175.7,51.3,13.95
SC-102,2026-07-06 17:00:00,whatsapp,16.97,16.26,0.71,185.7,73.2,12.65
SC-102,2026-07-06 17:00:00,email,11.98,11.76,0.22,172.1,58.2,9.42
SC-102,2026-07-06 17:00:00,forms,7.98,7.73,0.25,193.7,50.6,6.1
SC-102,2026-07-06 17:00:00,chat,10.98,10.75,0.23,179.7,54.5,8.37
SC-102,2026-07-06 17:30:00,phone,70.13,68.32,1.8,300.4,4.8,43.52
SC-102,2026-07-06 17:30:00,web,16.21,15.58,0.62,160.5,46.9,11.65
SC-102,2026-07-06 17:30:00,whatsapp,13.78,13.38,0.39,147.9,43.6,9.89
SC-102,2026-07-06 17:30:00,email,9.72,9.37,0.35,200.5,16.1,7.37
SC-102,2026-07-06 17:30:00,forms,6.48,6.24,0.24,140.2,63.9,4.92
SC-102,2026-07-06 17:30:00,chat,8.91,8.4,0.52,175.9,42.4,6.32
SC-102,2026-07-06 18:00:00,phone,59.36,58.21,1.15,318.5,4.1,38.73
SC-102,2026-07-06 18:00:00,web,13.72,12.72,1.0,169.9,42.5,10.09
SC-102,2026-07-06 18:00:00,whatsapp,11.66,11.27,0.39,174.3,31.1,8.6
SC-102,2026-07-06 18:00:00,email,8.23,7.93,0.3,151.7,21.4,6.16
SC-102,2026-07-06 18:00:00,forms,5.49,5.42,0.07,193.0,78.4,4.0
SC-102,2026-07-06 18:00:00,chat,7.54,7.36,0.18,161.5,21.5,5.09
SC-102,2026-07-06 18:30:00,phone,53.93,49.99,3.94,294.0,15.6,31.32
SC-102,2026-07-06 18:30:00,web,12.46,12.22,0.24,130.9,33.2,9.07
SC-102,2026-07-06 18:30:00,whatsapp,10.59,10.07,0.52,166.6,53.5,8.45
SC-102,2026-07-06 18:30:00,email,7.48,7.19,0.29,165.8,41.7,5.69
SC-102,2026-07-06 18:30:00,forms,4.98,4.77,0.21,157.0,54.3,3.65
SC-102,2026-07-06 18:30:00,chat,6.85,6.47,0.38,146.2,12.4,5.0
SC-102,2026-07-06 19:00:00,phone,35.09,33.33,1.76,319.1,9.8,22.49
SC-102,2026-07-06 19:00:00,web,8.11,7.94,0.17,158.0,96.6,6.44
SC-102,2026-07-06 19:00:00,whatsapp,6.89,6.61,0.28,167.8,34.4,5.24
SC-102,2026-07-06 19:00:00,email,4.87,4.7,0.17,173.6,74.3,3.75
SC-102,2026-07-06 19:00:00,forms,3.24,3.15,0.09,185.5,36.0,2.44
SC-102,2026-07-06 19:00:00,chat,4.46,4.32,0.14,190.4,66.3,3.44
SC-102,2026-07-06 19:30:00,phone,29.46,25.35,4.12,331.6,29.5,18.73
SC-102,2026-07-06 19:30:00,web,6.81,6.51,0.3,154.6,59.8,4.68
SC-102,2026-07-06 19:30:00,whatsapp,5.79,5.75,0.04,138.8,106.9,4.36
SC-102,2026-07-06 19:30:00,email,4.09,3.96,0.12,138.0,67.7,2.98
SC-102,2026-07-06 19:30:00,forms,2.72,2.64,0.08,180.1,68.6,1.92
SC-102,2026-07-06 19:30:00,chat,3.74,3.55,0.2,182.3,70.0,2.83
SC-102,2026-07-07 08:00:00,phone,109.81,1.0,108.81,341.0,900.0,0.59
SC-102,2026-07-07 08:00:00,web,25.38,24.14,1.24,141.3,49.8,18.7
SC-102,2026-07-07 08:00:00,whatsapp,21.57,21.2,0.37,185.0,73.4,16.91
SC-102,2026-07-07 08:00:00,email,15.23,14.63,0.6,192.7,40.9,12.2
SC-102,2026-07-07 08:00:00,forms,10.15,9.45,0.7,164.8,41.1,6.85
SC-102,2026-07-07 08:00:00,chat,13.96,13.34,0.62,165.4,53.0,10.11
SC-102,2026-07-07 08:30:00,phone,123.77,122.2,1.57,317.9,2.5,76.29
SC-102,2026-07-07 08:30:00,web,28.6,27.52,1.08,168.9,32.5,21.26
SC-102,2026-07-07 08:30:00,whatsapp,24.31,23.78,0.53,170.6,27.9,19.2
SC-102,2026-07-07 08:30:00,email,17.16,16.3,0.86,157.9,60.2,11.45
SC-102,2026-07-07 08:30:00,forms,11.44,10.98,0.46,156.1,38.4,8.79
SC-102,2026-07-07 08:30:00,chat,15.73,15.16,0.58,167.0,43.4,12.29
SC-102,2026-07-07 09:00:00,phone,198.93,117.95,80.97,300.0,80.1,74.94
SC-102,2026-07-07 09:00:00,web,45.97,43.85,2.12,114.4,36.2,33.09
SC-102,2026-07-07 09:00:00,whatsapp,39.07,38.44,0.63,159.5,11.6,29.53
SC-102,2026-07-07 09:00:00,email,27.58,27.3,0.28,190.8,48.1,21.31
SC-102,2026-07-07 09:00:00,forms,18.39,18.21,0.18,147.1,28.8,13.75
SC-102,2026-07-07 09:00:00,chat,25.28,24.12,1.17,167.7,52.4,18.75
SC-102,2026-07-07 09:30:00,phone,220.75,198.24,22.52,310.4,20.9,129.74
SC-102,2026-07-07 09:30:00,web,51.01,50.24,0.77,158.7,25.4,39.49
SC-102,2026-07-07 09:30:00,whatsapp,43.36,42.52,0.84,152.1,26.9,31.45
SC-102,2026-07-07 09:30:00,email,30.61,30.22,0.38,163.2,59.5,22.14
SC-102,2026-07-07 09:30:00,forms,20.41,19.59,0.82,191.2,74.9,14.79
SC-102,2026-07-07 09:30:00,chat,28.06,27.29,0.77,158.2,35.0,20.87
SC-102,2026-07-07 10:00:00,phone,235.36,228.81,6.55,326.0,7.7,151.64
SC-102,2026-07-07 10:00:00,web,54.39,52.81,1.58,169.6,51.8,40.28
SC-102,2026-07-07 10:00:00,whatsapp,46.23,44.71,1.52,157.9,2.0,34.77
SC-102,2026-07-07 10:00:00,email,32.63,30.91,1.73,184.7,68.0,23.65
SC-102,2026-07-07 10:00:00,forms,21.76,20.82,0.94,187.0,32.5,16.27
SC-102,2026-07-07 10:00:00,chat,29.91,28.93,0.98,172.7,21.5,21.9
SC-102,2026-07-07 10:30:00,phone,253.62,240.67,12.95,305.1,8.7,158.83
SC-102,2026-07-07 10:30:00,web,58.61,56.29,2.32,176.5,35.0,40.45
SC-102,2026-07-07 10:30:00,whatsapp,49.82,48.82,1.0,151.1,47.1,35.33
SC-102,2026-07-07 10:30:00,email,35.17,34.44,0.73,167.0,55.9,25.14
SC-102,2026-07-07 10:30:00,forms,23.44,23.34,0.1,129.2,46.5,18.37
SC-102,2026-07-07 10:30:00,chat,32.24,30.99,1.25,166.6,45.5,22.54
SC-102,2026-07-07 11:00:00,phone,316.72,13.44,303.28,309.9,596.8,8.36
SC-102,2026-07-07 11:00:00,web,73.19,70.22,2.97,176.5,63.7,58.35
SC-102,2026-07-07 11:00:00,whatsapp,62.21,60.77,1.44,153.8,20.7,44.19
SC-102,2026-07-07 11:00:00,email,43.92,41.04,2.88,176.5,34.5,31.06
SC-102,2026-07-07 11:00:00,forms,29.28,28.13,1.15,160.3,33.7,20.73
SC-102,2026-07-07 11:00:00,chat,40.26,38.53,1.73,158.2,22.0,31.24
SC-102,2026-07-07 11:30:00,phone,284.55,153.05,131.49,275.9,123.4,103.88
SC-102,2026-07-07 11:30:00,web,65.76,62.72,3.03,163.8,57.8,48.85
SC-102,2026-07-07 11:30:00,whatsapp,55.89,54.83,1.06,165.5,29.0,45.04
SC-102,2026-07-07 11:30:00,email,39.45,37.9,1.56,169.3,70.7,29.23
SC-102,2026-07-07 11:30:00,forms,26.3,25.44,0.86,181.0,51.4,19.21
SC-102,2026-07-07 11:30:00,chat,36.17,34.93,1.24,145.7,32.5,25.68
SC-102,2026-07-07 12:00:00,phone,230.31,228.46,1.85,277.6,1.4,159.37
SC-102,2026-07-07 12:00:00,web,53.22,50.67,2.55,153.5,81.3,37.88
SC-102,2026-07-07 12:00:00,whatsapp,45.24,43.69,1.55,165.5,49.0,33.38
SC-102,2026-07-07 12:00:00,email,31.93,30.69,1.25,153.3,43.5,23.89
SC-102,2026-07-07 12:00:00,forms,21.29,20.38,0.91,155.2,25.2,15.82
SC-102,2026-07-07 12:00:00,chat,29.27,27.21,2.06,182.0,37.6,20.7
SC-102,2026-07-07 12:30:00,phone,213.94,212.7,1.24,305.1,1.0,150.79
SC-102,2026-07-07 12:30:00,web,49.44,47.86,1.58,197.8,45.0,36.52
SC-102,2026-07-07 12:30:00,whatsapp,42.02,40.63,1.39,182.7,29.1,31.22
SC-102,2026-07-07 12:30:00,email,29.66,27.79,1.87,136.1,30.4,22.4
SC-102,2026-07-07 12:30:00,forms,19.78,19.09,0.69,195.5,41.4,15.08
SC-102,2026-07-07 12:30:00,chat,27.19,26.24,0.96,192.1,48.0,20.43
SC-102,2026-07-07 13:00:00,phone,189.55,187.9,1.65,327.9,1.6,131.6
SC-102,2026-07-07 13:00:00,web,43.8,43.21,0.59,173.2,66.1,33.29
SC-102,2026-07-07 13:00:00,whatsapp,37.23,35.8,1.44,133.3,65.7,28.42
SC-102,2026-07-07 13:00:00,email,26.28,25.19,1.09,162.8,64.0,20.63
SC-102,2026-07-07 13:00:00,forms,17.52,17.06,0.46,147.3,17.3,13.51
SC-102,2026-07-07 13:00:00,chat,24.09,24.08,0.01,162.3,74.2,18.14
SC-102,2026-07-07 13:30:00,phone,169.31,168.98,0.33,300.8,0.4,116.79
SC-102,2026-07-07 13:30:00,web,39.13,37.64,1.49,151.3,16.6,28.75
SC-102,2026-07-07 13:30:00,whatsapp,33.26,32.46,0.8,187.2,57.8,24.32
SC-102,2026-07-07 13:30:00,email,23.48,22.93,0.55,180.7,65.5,17.93
SC-102,2026-07-07 13:30:00,forms,15.65,14.96,0.69,152.1,73.1,12.29
SC-102,2026-07-07 13:30:00,chat,21.52,21.13,0.39,137.7,17.9,17.32
SC-102,2026-07-07 14:00:00,phone,196.25,191.22,5.04,281.4,5.5,129.38
SC-102,2026-07-07 14:00:00,web,45.35,44.62,0.74,160.4,23.7,33.42
SC-102,2026-07-07 14:00:00,whatsapp,38.55,38.1,0.45,195.6,55.7,27.68
SC-102,2026-07-07 14:00:00,email,27.21,26.63,0.58,178.6,54.2,21.46
SC-102,2026-07-07 14:00:00,forms,18.14,17.51,0.63,151.2,61.6,13.49
SC-102,2026-07-07 14:00:00,chat,24.94,24.04,0.9,175.9,15.5,19.38
SC-102,2026-07-07 14:30:00,phone,200.0,177.76,22.23,321.3,26.5,106.07
SC-102,2026-07-07 14:30:00,web,46.22,43.89,2.33,160.4,52.4,33.64
SC-102,2026-07-07 14:30:00,whatsapp,39.28,36.74,2.55,161.6,22.4,28.98
SC-102,2026-07-07 14:30:00,email,27.73,27.39,0.35,128.1,44.3,21.09
